1	0.1507649335425824
2	0.07626931932154168
3	0.062335501368567726
4	0.029334353585208344
5	0.03662650927870646
6	0.08670858177291367
7	0.05040630385183865
8	0.009647160926087861
9	0.045020084321743356
10	0.031050283172732604
11	0.07872226503067162
12	0.01373504149047356
13	0.05591487983486956
14	0.0858788345789145
15	0.03253941924232073
17	0.04064509180144855
16	0.13295315871846763
19	0.1514656238564821
18	0.17521330114408226
21	0.4630637244522174
20	0.21367471936896582
23	0.09204449449740068
22	0.08258461327810247
25	0.18873476789687832
24	0.04319777720094616
27	0.1379338753687456
26	0.012174445337710879
29	0.13085890040266393
28	0.1308298448289295
31	0.06204516829436652
30	0.04790031192977199
34	0.044317719572822545
35	0.04720839877631177
32	0.09912655739226259
33	0.22831090568185738
38	0.012072424846054084
39	0.16007141092175414
36	0.18408898899480136
37	0.08988347774313186
42	0.043354290886456835
43	0.018030272810724852
40	0.0953366491519271
41	0.03654429721912439
46	0.06860203325218035
47	0.17211218076985071
44	0.03659261249132137
45	0.06683393961166025
51	0.026116353478090087
50	0.025899965984117073
49	0.007038696638036521
48	0.12191242850685519
55	0.11542930825960092
54	0.04196046694065401
53	0.44982747013415725
52	0.04784422245262763
59	0.09026245108352501
58	0.08347157267136031
57	0.04517095934401579
56	0.031242256617916676
63	0.2758677507374912
62	0.03659261249132137
61	0.008205677371229547
60	0.07626931932154168
68	0.0374733649845725
69	0.03642074237264631
70	0.009208653611265686
71	0.9814417530199796
64	0.017083664807670693
65	0.27698574733014086
66	1.040502981274964
67	0.013793387536874561
76	0.16007141092175414
77	0.010169242576205557
78	0.05644237870123626
79	0.014667176792604172
72	0.046785483034424036
73	0.031918677188347455
74	0.11847311172932759
75	0.3162386410893192
85	0.015668621492038775
84	0.006669642121739757
87	0.04267138056608606
86	0.05868118929644932
81	0.003599606964092751
80	0.04844447078810562
83	0.03755405576939071
82	0.03216608678672604
93	0.5256399034322468
92	0.0761036352272858
95	0.04961893341476058
94	0.023287712379549453
89	0.10090104501682558
88	0.06548375901344489
91	0.04133755951502391
90	0.023391392896012497
102	0.1283741018283375
103	0.047663837895010046
100	0.0045192695310777575
101	0.034575424759098895
98	0.07284148474529262
99	0.05594787900337799
96	0.10119781432816129
